observation,vintage,version,value,basis
1965-Q1,2018-08-09,13,152303,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1965-Q1,2019-11-11,19,153863,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1965-Q1,2020-11-12,23,159955,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1965-Q1,2021-11-11,27,168089,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1965-Q1,2022-11-15,31,177153,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1965-Q1,2023-11-10,35,166975,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1965-Q1,2024-11-15,39,185031,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1965-Q1,2025-11-13,43,199276,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1965-Q2,2015-05-27,1,139602,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1965-Q2,2015-05-27,2,142104,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1965-Q2,2016-08-25,5,146678,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1965-Q2,2017-11-23,10,150394,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1965-Q2,2018-08-09,13,152465,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1965-Q2,2019-11-11,19,153987,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1965-Q2,2020-11-12,23,160049,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1965-Q2,2021-11-11,27,168213,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1965-Q2,2022-11-15,31,177267,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1965-Q2,2023-11-10,35,167074,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1965-Q2,2024-11-15,39,185142,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1965-Q2,2025-11-13,43,199419,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1965-Q3,2015-05-27,1,140784,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1965-Q3,2015-05-27,2,143302,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1965-Q3,2016-08-25,5,147917,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1965-Q3,2017-11-23,10,151631,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1965-Q3,2018-08-09,13,153732,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1965-Q3,2019-11-11,19,155273,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1965-Q3,2020-11-12,23,161365,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1965-Q3,2021-11-11,27,169597,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1965-Q3,2022-11-15,31,178719,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1965-Q3,2023-11-10,35,168424,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1965-Q3,2024-11-15,39,186556,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1965-Q3,2025-11-13,43,200957,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1965-Q4,2015-05-27,1,141663,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1965-Q4,2015-05-27,2,144184,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1965-Q4,2016-08-25,5,148822,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1965-Q4,2017-11-23,10,152557,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1965-Q4,2018-08-09,13,154684,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1965-Q4,2019-11-11,19,156227,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1965-Q4,2020-11-12,23,162354,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1965-Q4,2021-11-11,27,170637,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1965-Q4,2022-11-15,31,179904,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1965-Q4,2023-11-10,35,169502,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1965-Q4,2024-11-15,39,187757,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1965-Q4,2025-11-13,43,202259,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1966-Q1,2015-05-27,1,141872,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1966-Q1,2015-05-27,2,144404,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1966-Q1,2016-08-25,5,149072,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1966-Q1,2017-11-23,10,152816,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1966-Q1,2018-08-09,13,154939,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1966-Q1,2019-11-11,19,156492,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1966-Q1,2020-11-12,23,162611,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1966-Q1,2021-11-11,27,170920,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1966-Q1,2022-11-15,31,180172,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1966-Q1,2023-11-10,35,169749,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1966-Q1,2024-11-15,39,188064,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1966-Q1,2025-11-13,43,202588,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1966-Q2,2015-05-27,1,142667,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1966-Q2,2015-05-27,2,145222,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1966-Q2,2016-08-25,5,149911,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1966-Q2,2017-11-23,10,153708,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1966-Q2,2018-08-09,13,155839,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1966-Q2,2019-11-11,19,157416,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1966-Q2,2020-11-12,23,163584,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1966-Q2,2021-11-11,27,171922,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1966-Q2,2022-11-15,31,181154,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1966-Q2,2023-11-10,35,170745,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1966-Q2,2024-11-15,39,189153,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1966-Q2,2025-11-13,43,203766,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1966-Q3,2015-05-27,1,143183,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1966-Q3,2015-05-27,2,145739,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1966-Q3,2016-08-25,5,150424,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1966-Q3,2017-11-23,10,154216,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1966-Q3,2018-08-09,13,156353,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1966-Q3,2019-11-11,19,157905,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1966-Q3,2020-11-12,23,164093,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1966-Q3,2021-11-11,27,172457,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1966-Q3,2022-11-15,31,181778,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1966-Q3,2023-11-10,35,171303,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1966-Q3,2024-11-15,39,189791,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1966-Q3,2025-11-13,43,204428,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1966-Q4,2015-05-27,1,142577,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1966-Q4,2015-05-27,2,145135,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1966-Q4,2016-08-25,5,149804,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1966-Q4,2017-11-23,10,153572,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1966-Q4,2018-08-09,13,155699,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1966-Q4,2019-11-11,19,157245,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1966-Q4,2020-11-12,23,163406,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1966-Q4,2021-11-11,27,171718,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1966-Q4,2022-11-15,31,180944,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1966-Q4,2023-11-10,35,170622,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1966-Q4,2024-11-15,39,189028,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1966-Q4,2025-11-13,43,203611,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1967-Q1,2015-05-27,1,144536,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1967-Q1,2015-05-27,2,147132,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1967-Q1,2016-08-25,5,151844,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1967-Q1,2017-11-23,10,155661,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1967-Q1,2018-08-09,13,157819,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1967-Q1,2019-11-11,19,159377,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1967-Q1,2020-11-12,23,165604,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1967-Q1,2021-11-11,27,174034,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1967-Q1,2022-11-15,31,183328,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1967-Q1,2023-11-10,35,172902,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1967-Q1,2024-11-15,39,191574,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1967-Q1,2025-11-13,43,206330,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1967-Q2,2015-05-27,1,146529,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1967-Q2,2015-05-27,2,149158,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1967-Q2,2016-08-25,5,153930,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1967-Q2,2017-11-23,10,157844,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1967-Q2,2018-08-09,13,160034,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1967-Q2,2019-11-11,19,161621,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1967-Q2,2020-11-12,23,167950,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1967-Q2,2021-11-11,27,176506,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1967-Q2,2022-11-15,31,185968,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1967-Q2,2023-11-10,35,175314,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1967-Q2,2024-11-15,39,194221,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1967-Q2,2025-11-13,43,209227,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1967-Q3,2015-05-27,1,147194,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1967-Q3,2015-05-27,2,149816,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1967-Q3,2016-08-25,5,154649,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1967-Q3,2017-11-23,10,158539,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1967-Q3,2018-08-09,13,160738,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1967-Q3,2019-11-11,19,162361,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1967-Q3,2020-11-12,23,168685,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1967-Q3,2021-11-11,27,177284,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1967-Q3,2022-11-15,31,186841,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1967-Q3,2023-11-10,35,176021,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1967-Q3,2024-11-15,39,195025,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1967-Q3,2025-11-13,43,210092,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1967-Q4,2015-05-27,1,147960,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1967-Q4,2015-05-27,2,150599,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1967-Q4,2016-08-25,5,155456,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1967-Q4,2017-11-23,10,159385,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1967-Q4,2018-08-09,13,161594,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1967-Q4,2019-11-11,19,163160,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1967-Q4,2020-11-12,23,169526,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1967-Q4,2021-11-11,27,178174,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1967-Q4,2022-11-15,31,187834,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1967-Q4,2023-11-10,35,176978,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1967-Q4,2024-11-15,39,196039,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1967-Q4,2025-11-13,43,211166,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1968-Q1,2015-05-27,1,153354,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1968-Q1,2015-05-27,2,156092,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1968-Q1,2016-08-25,5,161113,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1968-Q1,2017-11-23,10,165181,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1968-Q1,2018-08-09,13,167469,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1968-Q1,2019-11-11,19,169136,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1968-Q1,2020-11-12,23,175742,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1968-Q1,2021-11-11,27,184678,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1968-Q1,2022-11-15,31,194591,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1968-Q1,2023-11-10,35,183476,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1968-Q1,2024-11-15,39,203280,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1968-Q1,2025-11-13,43,218997,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1968-Q2,2015-05-27,1,152761,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1968-Q2,2015-05-27,2,155513,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1968-Q2,2016-08-25,5,160428,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1968-Q2,2017-11-23,10,164483,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1968-Q2,2018-08-09,13,166744,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1968-Q2,2019-11-11,19,168472,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1968-Q2,2020-11-12,23,175014,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1968-Q2,2021-11-11,27,183948,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1968-Q2,2022-11-15,31,193804,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1968-Q2,2023-11-10,35,182717,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1968-Q2,2024-11-15,39,202430,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1968-Q2,2025-11-13,43,218081,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1968-Q3,2015-05-27,1,155824,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1968-Q3,2015-05-27,2,158609,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1968-Q3,2016-08-25,5,163618,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1968-Q3,2017-11-23,10,167735,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1968-Q3,2018-08-09,13,170062,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1968-Q3,2019-11-11,19,171819,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1968-Q3,2020-11-12,23,178468,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1968-Q3,2021-11-11,27,187559,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1968-Q3,2022-11-15,31,197603,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1968-Q3,2023-11-10,35,186277,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1968-Q3,2024-11-15,39,206359,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1968-Q3,2025-11-13,43,222325,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1968-Q4,2015-05-27,1,156503,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1968-Q4,2015-05-27,2,159276,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1968-Q4,2016-08-25,5,164280,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1968-Q4,2017-11-23,10,168385,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1968-Q4,2018-08-09,13,170743,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1968-Q4,2019-11-11,19,172474,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1968-Q4,2020-11-12,23,179160,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1968-Q4,2021-11-11,27,188298,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1968-Q4,2022-11-15,31,198437,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1968-Q4,2023-11-10,35,186998,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1968-Q4,2024-11-15,39,207170,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1968-Q4,2025-11-13,43,223067,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1969-Q1,2015-05-27,1,156112,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1969-Q1,2015-05-27,2,158911,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1969-Q1,2016-08-25,5,163917,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1969-Q1,2017-11-23,10,168034,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1969-Q1,2018-08-09,13,170363,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1969-Q1,2019-11-11,19,172081,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1969-Q1,2020-11-12,23,178747,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1969-Q1,2021-11-11,27,187827,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1969-Q1,2022-11-15,31,197901,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1969-Q1,2023-11-10,35,186620,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1969-Q1,2024-11-15,39,206754,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1969-Q1,2025-11-13,43,222725,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1969-Q2,2015-05-27,1,157228,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1969-Q2,2015-05-27,2,160052,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1969-Q2,2016-08-25,5,165073,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1969-Q2,2017-11-23,10,169272,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1969-Q2,2018-08-09,13,171608,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1969-Q2,2019-11-11,19,173422,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1969-Q2,2020-11-12,23,180122,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1969-Q2,2021-11-11,27,189315,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1969-Q2,2022-11-15,31,199471,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1969-Q2,2023-11-10,35,188017,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1969-Q2,2024-11-15,39,208313,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1969-Q2,2025-11-13,43,224353,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1969-Q3,2015-05-27,1,158159,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1969-Q3,2015-05-27,2,160974,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1969-Q3,2016-08-25,5,166036,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1969-Q3,2017-11-23,10,170214,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1969-Q3,2018-08-09,13,172576,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1969-Q3,2019-11-11,19,174387,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1969-Q3,2020-11-12,23,181119,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1969-Q3,2021-11-11,27,190360,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1969-Q3,2022-11-15,31,200592,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1969-Q3,2023-11-10,35,189030,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1969-Q3,2024-11-15,39,209436,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1969-Q3,2025-11-13,43,225601,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1969-Q4,2015-05-27,1,158979,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1969-Q4,2015-05-27,2,161804,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1969-Q4,2016-08-25,5,166893,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1969-Q4,2017-11-23,10,171074,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1969-Q4,2018-08-09,13,173459,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1969-Q4,2019-11-11,19,175234,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1969-Q4,2020-11-12,23,181982,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1969-Q4,2021-11-11,27,191251,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1969-Q4,2022-11-15,31,201431,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1969-Q4,2023-11-10,35,189939,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1969-Q4,2024-11-15,39,210400,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1969-Q4,2025-11-13,43,226619,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1970-Q1,2015-05-27,1,157884,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1970-Q1,2015-05-27,2,160727,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1970-Q1,2016-08-25,5,165838,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1970-Q1,2017-11-23,10,170015,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1970-Q1,2018-08-09,13,172351,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1970-Q1,2019-11-11,19,174113,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1970-Q1,2020-11-12,23,180827,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1970-Q1,2021-11-11,27,190038,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1970-Q1,2022-11-15,31,200089,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1970-Q1,2023-11-10,35,188748,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1970-Q1,2024-11-15,39,209117,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1970-Q1,2025-11-13,43,225223,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1970-Q2,2015-05-27,1,161652,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1970-Q2,2015-05-27,2,164547,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1970-Q2,2016-08-25,5,169756,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1970-Q2,2017-11-23,10,173987,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1970-Q2,2018-08-09,13,176415,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1970-Q2,2019-11-11,19,178241,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1970-Q2,2020-11-12,23,185094,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1970-Q2,2021-11-11,27,194525,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1970-Q2,2022-11-15,31,205001,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1970-Q2,2023-11-10,35,193258,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1970-Q2,2024-11-15,39,214106,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1970-Q2,2025-11-13,43,230605,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1970-Q3,2015-05-27,1,163263,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1970-Q3,2015-05-27,2,166176,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1970-Q3,2016-08-25,5,171401,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1970-Q3,2017-11-23,10,175726,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1970-Q3,2018-08-09,13,178164,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1970-Q3,2019-11-11,19,180018,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1970-Q3,2020-11-12,23,186934,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1970-Q3,2021-11-11,27,196458,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1970-Q3,2022-11-15,31,206988,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1970-Q3,2023-11-10,35,195099,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1970-Q3,2024-11-15,39,216150,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1970-Q3,2025-11-13,43,232800,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1970-Q4,2015-05-27,1,164771,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1970-Q4,2015-05-27,2,167688,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1970-Q4,2016-08-25,5,172905,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1970-Q4,2017-11-23,10,177242,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1970-Q4,2018-08-09,13,179721,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1970-Q4,2019-11-11,19,181580,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1970-Q4,2020-11-12,23,188565,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1970-Q4,2021-11-11,27,198170,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1970-Q4,2022-11-15,31,208869,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1970-Q4,2023-11-10,35,196872,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1970-Q4,2024-11-15,39,218098,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1970-Q4,2025-11-13,43,234954,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1971-Q1,2015-05-27,1,163732,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1971-Q1,2015-05-27,2,166667,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1971-Q1,2016-08-25,5,171908,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1971-Q1,2017-11-23,10,176228,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1971-Q1,2018-08-09,13,178660,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1971-Q1,2019-11-11,19,180543,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
1971-Q1,2020-11-12,23,187635,Gross Domestic Product: chained volume measures: Seasonally adjusted £m
