observation,vintage,version,value,basis
2002 Q3,2016-08-25,5,0.8,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2002 Q3,2020-11-12,23,0.7,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2002 Q3,2025-11-13,43,0.6,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2002 Q4,2015-05-27,1,0.9,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2002 Q4,2020-11-12,23,0.8,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2002 Q4,2021-11-11,27,0.9,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2002 Q4,2022-11-15,31,0.8,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2002 Q4,2025-11-13,43,0.7,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2003 Q1,2015-05-27,1,1.0,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2003 Q1,2015-05-27,2,0.7,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2003 Q1,2016-08-25,5,0.8,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2003 Q1,2017-11-23,10,0.6,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2003 Q1,2018-08-09,13,0.7,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2003 Q1,2021-11-11,27,0.6,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2003 Q1,2023-11-10,35,0.7,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2003 Q1,2025-11-13,43,0.8,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2003 Q2,2015-05-27,1,1.4,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2003 Q2,2015-05-27,2,0.9,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2003 Q2,2021-11-11,27,0.8,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2003 Q2,2022-11-15,31,0.9,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2003 Q3,2015-05-27,1,1.3,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2003 Q3,2015-05-27,2,0.8,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2003 Q3,2016-08-25,5,1.0,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2003 Q3,2020-11-12,23,1.1,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2003 Q3,2021-11-11,27,1.0,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2003 Q3,2023-11-10,35,0.9,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2003 Q3,2025-11-13,43,1.0,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2003 Q4,2015-05-27,1,1.0,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2003 Q4,2015-05-27,2,0.7,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2003 Q4,2016-08-25,5,0.8,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2003 Q4,2020-11-12,23,0.9,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2003 Q4,2021-11-11,27,0.8,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2004 Q1,2015-05-27,1,0.3,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2004 Q1,2015-05-27,2,0.7,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2004 Q1,2016-08-25,5,0.6,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2004 Q1,2017-11-23,10,0.5,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2004 Q1,2020-11-12,23,0.4,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2004 Q1,2025-11-13,43,0.3,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2004 Q2,2015-05-27,1,0.3,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2004 Q2,2015-05-27,2,0.5,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2004 Q2,2017-11-23,10,0.4,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2004 Q2,2021-11-11,27,0.5,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2004 Q2,2023-11-10,35,0.6,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2004 Q2,2025-11-13,43,0.5,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2004 Q3,2015-05-27,1,0.1,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2004 Q3,2015-05-27,2,0.2,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2004 Q3,2023-11-10,35,0.4,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2004 Q4,2015-05-27,1,0.4,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2004 Q4,2015-05-27,2,0.5,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2004 Q4,2016-08-25,5,0.6,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2004 Q4,2017-11-23,10,0.4,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2004 Q4,2018-08-09,13,0.3,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2004 Q4,2023-11-10,35,0.5,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2005 Q1,2015-05-27,1,0.7,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2005 Q1,2016-08-25,5,0.6,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2005 Q1,2017-11-23,10,0.8,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2005 Q1,2018-08-09,13,0.9,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2005 Q1,2019-11-11,19,0.8,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2005 Q1,2021-11-11,27,0.6,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2005 Q1,2022-11-15,31,0.8,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2005 Q1,2023-11-10,35,0.7,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2005 Q1,2025-11-13,43,0.8,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2005 Q2,2015-05-27,1,1.0,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2005 Q2,2015-05-27,2,1.1,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2005 Q2,2019-11-11,19,1.2,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2005 Q2,2021-11-11,27,1.0,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2005 Q2,2022-11-15,31,0.9,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2005 Q2,2023-11-10,35,0.8,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2005 Q3,2015-05-27,1,1.0,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2005 Q3,2016-08-25,5,1.1,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2005 Q3,2018-08-09,13,1.2,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2005 Q3,2019-11-11,19,1.1,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2005 Q3,2021-11-11,27,0.9,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2005 Q3,2023-11-10,35,0.8,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2005 Q3,2025-11-13,43,0.9,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2005 Q4,2015-05-27,1,1.3,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2005 Q4,2015-05-27,2,1.4,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2005 Q4,2017-11-23,10,1.5,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2005 Q4,2020-11-12,23,1.4,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2005 Q4,2021-11-11,27,1.1,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2005 Q4,2022-11-15,31,1.0,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2005 Q4,2023-11-10,35,0.9,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2005 Q4,2025-11-13,43,1.0,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2006 Q1,2015-05-27,1,0.6,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2006 Q1,2015-05-27,2,0.4,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2006 Q1,2016-08-25,5,0.3,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2006 Q1,2019-11-11,19,0.4,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2006 Q1,2020-11-12,23,0.5,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2006 Q1,2022-11-15,31,0.3,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2006 Q1,2023-11-10,35,0.5,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2006 Q1,2025-11-13,43,0.4,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2006 Q2,2015-05-27,1,0.5,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2006 Q2,2015-05-27,2,0.3,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2006 Q2,2016-08-25,5,0.2,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2006 Q2,2019-11-11,19,0.3,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2006 Q2,2022-11-15,31,0.2,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2006 Q2,2023-11-10,35,0.4,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2006 Q2,2025-11-13,43,0.3,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2006 Q3,2015-05-27,1,0.2,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2006 Q3,2015-05-27,2,0.1,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2006 Q3,2021-11-11,27,0.2,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2006 Q3,2022-11-15,31,0.1,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2006 Q3,2023-11-10,35,0.3,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2006 Q3,2025-11-13,43,0.2,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2006 Q4,2015-05-27,1,0.8,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2006 Q4,2015-05-27,2,0.6,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2006 Q4,2016-08-25,5,0.4,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2006 Q4,2019-11-11,19,0.5,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2006 Q4,2021-11-11,27,0.6,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2006 Q4,2022-11-15,31,0.4,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2006 Q4,2023-11-10,35,0.5,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2006 Q4,2025-11-13,43,0.4,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2007 Q1,2015-05-27,1,0.8,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2007 Q1,2015-05-27,2,1.0,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2007 Q1,2017-11-23,10,0.9,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2007 Q1,2018-08-09,13,1.0,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2007 Q1,2019-11-11,19,0.9,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2007 Q1,2021-11-11,27,0.8,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2007 Q1,2022-11-15,31,1.0,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2007 Q1,2023-11-10,35,0.9,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2007 Q1,2025-11-13,43,1.1,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2007 Q2,2015-05-27,1,0.6,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2007 Q2,2016-08-25,5,0.7,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2007 Q2,2019-11-11,19,0.6,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2007 Q2,2021-11-11,27,0.5,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2007 Q2,2022-11-15,31,0.7,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2007 Q2,2025-11-13,43,0.9,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2007 Q3,2015-05-27,1,0.8,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2007 Q3,2017-11-23,10,0.7,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2007 Q3,2018-08-09,13,0.8,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2007 Q3,2021-11-11,27,0.7,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2007 Q3,2022-11-15,31,0.8,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2007 Q3,2023-11-10,35,0.7,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2007 Q3,2025-11-13,43,0.9,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2007 Q4,2015-05-27,1,0.5,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2007 Q4,2015-05-27,2,0.8,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2007 Q4,2019-11-11,19,0.5,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2007 Q4,2021-11-11,27,0.4,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2007 Q4,2022-11-15,31,0.7,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2007 Q4,2023-11-10,35,0.6,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2007 Q4,2025-11-13,43,0.8,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2008 Q1,2015-05-27,1,0.3,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2008 Q1,2015-05-27,2,0.2,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2008 Q1,2016-08-25,5,0.1,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2008 Q1,2017-11-23,10,0.3,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2008 Q1,2018-08-09,13,0.4,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2008 Q1,2019-11-11,19,0.5,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2008 Q1,2021-11-11,27,0.6,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2008 Q1,2022-11-15,31,0.5,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2008 Q1,2025-11-13,43,0.4,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2008 Q2,2015-05-27,1,-0.2,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2008 Q2,2015-05-27,2,-0.6,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2008 Q2,2016-08-25,5,-0.7,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2008 Q2,2019-11-11,19,-0.6,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2008 Q2,2021-11-11,27,-0.5,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2008 Q3,2015-05-27,1,-1.7,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2008 Q3,2017-11-23,10,-1.6,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2008 Q3,2021-11-11,27,-1.5,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2008 Q3,2025-11-13,43,-1.6,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2008 Q4,2015-05-27,1,-2.2,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2008 Q4,2015-05-27,2,-2.3,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2008 Q4,2017-11-23,10,-2.2,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2008 Q4,2019-11-11,19,-2.1,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2008 Q4,2021-11-11,27,-2.0,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2008 Q4,2022-11-15,31,-2.2,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2008 Q4,2023-11-10,35,-2.1,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2009 Q1,2015-05-27,1,-1.8,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2009 Q1,2015-05-27,2,-1.6,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2009 Q1,2018-08-09,13,-1.7,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2009 Q1,2021-11-11,27,-1.8,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2009 Q1,2022-11-15,31,-1.9,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2009 Q1,2023-11-10,35,-2.0,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2009 Q2,2015-05-27,1,-0.3,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2009 Q2,2015-05-27,2,-0.2,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2009 Q2,2021-11-11,27,-0.3,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2009 Q3,2015-05-27,1,0.2,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2009 Q3,2016-08-25,5,0.1,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2009 Q3,2017-11-23,10,0.2,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2009 Q3,2018-08-09,13,0.1,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2009 Q4,2015-05-27,1,0.4,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2009 Q4,2017-11-23,10,0.3,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2010 Q1,2015-05-27,1,0.5,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2010 Q1,2015-05-27,2,0.4,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2010 Q1,2016-08-25,5,0.5,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2010 Q1,2019-11-11,19,0.6,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2010 Q1,2021-11-11,27,0.7,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2010 Q1,2022-11-15,31,0.9,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2010 Q1,2025-11-13,43,0.8,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2010 Q2,2015-05-27,1,1.0,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2010 Q2,2015-05-27,2,0.8,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2010 Q2,2016-08-25,5,1.0,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2010 Q2,2017-11-23,10,0.9,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2010 Q2,2019-11-11,19,1.0,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2010 Q2,2021-11-11,27,1.1,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2010 Q3,2015-05-27,1,0.6,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2010 Q3,2015-05-27,2,0.5,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2010 Q3,2016-08-25,5,0.6,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2010 Q3,2017-11-23,10,0.5,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2010 Q3,2018-08-09,13,0.6,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2010 Q3,2019-11-11,19,0.7,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2010 Q3,2022-11-15,31,0.6,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2010 Q4,2015-05-27,1,0.0,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2010 Q4,2015-05-27,2,0.1,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2010 Q4,2020-11-12,23,0.0,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2010 Q4,2021-11-11,27,0.1,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2011 Q1,2015-05-27,1,0.5,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2011 Q1,2015-05-27,2,0.7,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2011 Q1,2016-08-25,5,0.6,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2011 Q1,2018-08-09,13,0.7,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2011 Q1,2019-11-11,19,0.6,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2011 Q1,2020-11-12,23,0.4,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2011 Q1,2021-11-11,27,0.5,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2011 Q1,2022-11-15,31,0.3,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2011 Q1,2025-11-13,43,0.2,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2011 Q2,2015-05-27,1,0.2,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2011 Q2,2015-05-27,2,0.3,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2011 Q2,2016-08-25,5,0.1,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2011 Q2,2025-11-13,43,0.0,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2011 Q3,2015-05-27,1,0.7,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2011 Q3,2015-05-27,2,0.8,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2011 Q3,2016-08-25,5,0.4,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2011 Q3,2018-08-09,13,0.3,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2011 Q3,2022-11-15,31,0.2,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2011 Q3,2023-11-10,35,0.3,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2011 Q3,2025-11-13,43,0.2,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2011 Q4,2015-05-27,1,0.0,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2011 Q4,2015-05-27,2,0.2,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2011 Q4,2020-11-12,23,0.1,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2011 Q4,2022-11-15,31,0.0,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2011 Q4,2023-11-10,35,0.1,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2012 Q1,2015-05-27,1,0.1,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2012 Q1,2015-05-27,2,0.2,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2012 Q1,2016-08-25,5,0.4,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2012 Q1,2017-11-23,10,0.6,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2012 Q1,2020-11-12,23,0.7,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2012 Q1,2022-11-15,31,0.8,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2012 Q1,2023-11-10,35,0.9,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2012 Q2,2015-05-27,1,-0.2,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2012 Q2,2016-08-25,5,-0.1,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2012 Q3,2015-05-27,1,0.8,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2012 Q3,2015-05-27,2,1.0,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2012 Q3,2016-08-25,5,1.1,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2012 Q3,2017-11-23,10,1.2,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2012 Q3,2023-11-10,35,1.0,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2012 Q4,2015-05-27,1,-0.3,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2012 Q4,2015-05-27,2,-0.1,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2012 Q4,2016-08-25,5,-0.2,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2012 Q4,2017-11-23,10,-0.1,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2012 Q4,2018-08-09,13,-0.2,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2012 Q4,2022-11-15,31,-0.1,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2013 Q1,2015-05-27,1,0.6,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2013 Q1,2015-05-27,2,0.7,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2013 Q1,2016-08-25,5,0.6,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2013 Q1,2020-11-12,23,0.5,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2013 Q1,2022-11-15,31,0.2,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2013 Q1,2023-11-10,35,0.3,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2013 Q2,2015-05-27,1,0.6,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2013 Q2,2016-08-25,5,0.5,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2013 Q2,2020-11-12,23,0.8,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2013 Q2,2021-11-11,27,0.7,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2013 Q3,2015-05-27,1,0.7,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2013 Q3,2015-05-27,2,0.9,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2013 Q3,2016-08-25,5,0.8,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2013 Q3,2017-11-23,10,0.9,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2013 Q3,2021-11-11,27,0.8,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2013 Q3,2022-11-15,31,0.7,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2013 Q3,2023-11-10,35,0.8,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2013 Q4,2015-05-27,1,0.4,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2013 Q4,2015-05-27,2,0.6,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2013 Q4,2016-08-25,5,0.5,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2013 Q4,2020-11-12,23,0.6,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2013 Q4,2021-11-11,27,0.5,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2013 Q4,2022-11-15,31,0.6,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2013 Q4,2023-11-10,35,0.7,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2014 Q1,2015-05-27,1,0.9,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2014 Q1,2015-05-27,2,0.6,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2014 Q1,2016-08-25,5,0.8,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2014 Q1,2017-11-23,10,0.9,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2014 Q1,2018-08-09,13,0.8,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2014 Q1,2019-11-11,19,0.7,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2014 Q1,2020-11-12,23,0.8,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2014 Q1,2021-11-11,27,0.9,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2014 Q1,2023-11-10,35,0.8,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
2014 Q2,2015-05-27,1,0.8,Gross Domestic Product: Quarter on Quarter growth: CVM SA %
